symbol,gene_id,treatment_splicing_P,time_splicing_P,treatment_over_time_splicing_P,flag_treatment_splicing_P05,flag_time_splicing_P05,flag_trt_over_time_splicing_P05
Dsim\GD18413,FBgn0189938,0.11746674678293,0.72774131746948,0.69140270708101,0,0,0
Dsim\GD18416,FBgn0189941,,,,0,0,0
Dsim\GD18419,FBgn0189944,0.56596853971218,0.82423680942907,0.99375344624393,0,0,0
Dsim\GD18420,FBgn0189945,0.89548522356056,0.3577232003926,0.10863092563748,0,0,0
Dsim\GD18421,FBgn0189946,,,,0,0,0
Dsim\GD18422,FBgn0189947,,,,0,0,0
Dsim\GD18423,FBgn0189948,0.32903257291153,0.37369967781616,0.37369967781616,0,0,0
Dsim\GD18424,FBgn0189949,,,,0,0,0
Dsim\GD18426,FBgn0189951,,,,0,0,0
Dsim\GD18431,FBgn0189955,,,,0,0,0
Dsim\GD18432,FBgn0189956,,,,0,0,0
Dsim\GD18433,FBgn0189957,0.0837269476087,0.25186788598733,0.97378842978573,0,0,0
Dsim\GD18435,FBgn0189959,0.22612246384054,0.54803698424634,0.02800396780355,0,0,1
Dsim\GD18436,FBgn0189960,0.96934182377218,0.9987448997182,0.9997691034242,0,0,0
Dsim\GD18437,FBgn0189961,,,,0,0,0
Dsim\GD18439,FBgn0189963,0.22042141754991,0.12503079189439,0.61142364310626,0,0,0
Dsim\GD18440,FBgn0189964,,,,0,0,0
Dsim\GD18443,FBgn0189967,0.03250359624818,0.80619622748482,0.73039390793711,1,0,0
Dsim\GD18445,FBgn0189969,0.97440482884644,0.70815709999377,0.3574443021914,0,0,0
Dsim\GD18446,FBgn0189970,,,,0,0,0
Dsim\GD18447,FBgn0189971,0.98199982527649,0.06498247593156,0.14303796248894,0,0,0
Dsim\GD18448,FBgn0189972,0.90300217776631,0.9493717336139,0.34576977492174,0,0,0
Dsim\GD18449,FBgn0189973,0.59172982144584,0.08834363541778,0.17977951689294,0,0,0
Dsim\GD18450,FBgn0189974,,,,0,0,0
Dsim\GD18452,FBgn0189976,0.43045325867022,0.95641182123223,0.64536241112725,0,0,0
Dsim\GD18454,FBgn0189977,0.43668737811118,0.61550076840259,0.8658608743577,0,0,0
Dsim\GD18455,FBgn0189978,,,,0,0,0
Dsim\GD18459,FBgn0189982,0.07846450301329,0.22469307491022,0.01044766322934,0,0,1
Dsim\GD18460,FBgn0189983,0.47970747049912,0.28885720454302,0.70567602828411,0,0,0
Dsim\GD18461,FBgn0189984,0.30399371327015,0.73467384324057,0.73580704944533,0,0,0
Dsim\GD18463,FBgn0189986,0.11780248717096,0.01796386953186,0.41018529122729,0,1,0
Dsim\GD18465,FBgn0189988,0.21073596671024,0.11272355424035,0.10980054419636,0,0,0
Dsim\GD18467,FBgn0189990,0.34227919960063,0.93095905106542,0.37993801501409,0,0,0
Dsim\GD18469,FBgn0189992,,,,0,0,0
Dsim\GD18480,FBgn0190003,0.03404951398271,0.89456252499869,0.0490163524247,1,0,1
Dsim\GD18481,FBgn0190004,0.85758565435925,0.05058120273846,0.90737289786233,0,0,0
Dsim\GD18482,FBgn0190005,0.66377167705552,0.65018493628561,0.36740685183484,0,0,0
Dsim\GD18483,FBgn0190006,0.32818712346594,0.4767726487081,0.05070727739794,0,0,0
Dsim\GD18484,FBgn0190007,0.99146395942697,0.99970657964636,0.99970657964636,0,0,0
Dsim\GD18486,FBgn0190009,0.48042634466987,0.98462680302954,0.97696542489173,0,0,0
Dsim\GD18491,FBgn0190014,,,,0,0,0
Dsim\GD18496,FBgn0190019,,,,0,0,0
Dsim\GD18497,FBgn0190020,0.98849505233101,0.57931484044399,0.09312167750641,0,0,0
Dsim\GD18503,FBgn0190026,0.86396504155166,0.99959463217856,0.71663299604677,0,0,0
Dsim\GD18504,FBgn0190027,0.680631225116,0.00457070349847,0.00066470252014,0,1,1
Dsim\GD18505,FBgn0190028,0.8673187266229,0.01202336633892,0.33909396159264,0,1,0
Dsim\GD18506,FBgn0190029,0.9037642347849,0.85288878765949,0.80781260158566,0,0,0
Dsim\GD18509,FBgn0190032,0.09456781256841,0.58477297434128,0.3712432893301,0,0,0
Dsim\GD18512,FBgn0190035,0.02699637334379,0.69816430941836,0.02324196250727,1,0,1
Dsim\GD18513,FBgn0190036,0.92832838924105,0.02671576263815,0.15230170487454,0,1,0
Dsim\GD18514,FBgn0190037,0.60630930913708,0.35949097567772,0.03977729247703,0,0,1
Dsim\GD18515,FBgn0190038,0.09857267490499,0.01152143795268,0.99228565514755,0,1,0
Dsim\GD18516,FBgn0190039,0.49690338052656,0.01791230905947,0.93923225834508,0,1,0
Dsim\GD18519,FBgn0190042,,,,0,0,0
Dsim\GD18520,FBgn0190043,,,,0,0,0
Dsim\GD18521,FBgn0190044,0.9250385732529,0.5369934680623,0.81797487319549,0,0,0
Dsim\GD18522,FBgn0190045,0.32903257291153,0.37369967781616,0.37369967781616,0,0,0
Dsim\GD18523,FBgn0190046,0.33443812849567,0.52607155332939,0.28001664523637,0,0,0
Dsim\GD18525,FBgn0190048,0.48105350320944,0.93163840598895,0.29448405382657,0,0,0
Dsim\GD18528,FBgn0190051,0.13929589238288,0.07237296513596,0.23473126354592,0,0,0
Dsim\GD18536,FBgn0190059,0.47348244647324,0.27122038830687,0.63877933050545,0,0,0
Dsim\GD18539,FBgn0190061,0.68822137836023,0.46889974680297,0.74886731619114,0,0,0
Dsim\GD18542,FBgn0190064,0.01653124633854,0.85898340536887,9.8077165804705E-7,1,0,1
Dsim\GD18543,FBgn0190065,0.51450843782387,0.25668098817108,0.82912502511123,0,0,0
Dsim\GD18545,FBgn0190067,0.98388107262573,0.85171944660353,0.74328715890684,0,0,0
Dsim\GD18548,FBgn0190070,0.29201243108265,0.2911217211777,0.60270723556961,0,0,0
Dsim\GD18549,FBgn0190071,,,,0,0,0
Dsim\GD18552,FBgn0190074,0.53372766724065,0.44940033125951,0.93400220829613,0,0,0
Dsim\GD18557,FBgn0190079,0.70271634943519,0.04465453640435,0.23241640653492,0,1,0
Dsim\GD18558,FBgn0190080,0.70602162396186,0.22478176705495,0.21248210281903,0,0,0
Dsim\GD18560,FBgn0190082,0.38503816223728,0.41360991695395,0.41360991695394,0,0,0
Dsim\GD18561,FBgn0190083,0.39511814080065,0.03468957606184,0.02818348418932,0,1,1
Dsim\GD18562,FBgn0190084,,,,0,0,0
Dsim\GD18564,FBgn0190086,,,,0,0,0
Dsim\GD18565,FBgn0190087,0.77522144719084,0.03192404171858,0.77767014784042,0,1,0
Dsim\GD18566,FBgn0190088,,,,0,0,0
Dsim\GD18567,FBgn0190089,0.49503224764457,0.5296987983977,0.82806223988565,0,0,0
Dsim\GD18568,FBgn0190090,0.08521475749854,0.07531684661706,0.46828182787531,0,0,0
Dsim\GD18570,FBgn0190092,0.34774971778598,0.02579520437338,0.63977961517636,0,1,0
Dsim\GD18571,FBgn0190093,0.85668463249161,0.13784443832917,0.65870499217556,0,0,0
Dsim\GD18572,FBgn0190094,0.03160733938239,0.62089147519379,0.01026807700616,1,0,1
Dsim\GD18575,FBgn0190097,0.02857081324358,0.51725608523554,0.5701017291713,1,0,0
Dsim\GD18576,FBgn0190098,0.21113395064818,0.0000266605077,0.17388566053583,0,1,0
Dsim\GD18578,FBgn0190100,0.03620714698561,0.37567227649542,0.91543764481526,1,0,0
Dsim\GD18579,FBgn0190101,0.75556424497573,0.98058542157195,0.2926777202406,0,0,0
Dsim\GD18581,FBgn0190103,0.94612947113351,0.88669447090276,0.99999556132366,0,0,0
Dsim\beta-CA,FBgn0190104,0.35594605546902,0.08693186574641,0.67489502036809,0,0,0
Dsim\GD18584,FBgn0190106,0.98175967482998,0.82093743304096,0.65937022937576,0,0,0
Dsim\GD18585,FBgn0190107,0.99828384019208,0.1016038939446,0.38890907350547,0,0,0
Dsim\GD18587,FBgn0190109,,,,0,0,0
Dsim\GD18588,FBgn0190110,,,,0,0,0
Dsim\GD18589,FBgn0190111,,,,0,0,0
Dsim\GD18590,FBgn0190112,0.56591613539867,0.20571357410439,0.02897735017343,0,0,1
Dsim\GD18591,FBgn0190113,0.88621335303295,0.46129851628997,0.24106381751188,0,0,0
Dsim\GD18592,FBgn0190114,0.16781164591419,0.069900015787,0.195373651413,0,0,0
Dsim\GD18594,FBgn0190116,0.25917166248902,0.01735401168428,0.01807267890661,0,1,1
Dsim\GD18595,FBgn0190117,,,,0,0,0
Dsim\GD18596,FBgn0190118,0.00026627637745,0.34068359633926,0.2246997311498,1,0,0
Dsim\GD18600,FBgn0190122,0.24597382460739,0.20667018822167,0.39115508835602,0,0,0
Dsim\GD18601,FBgn0190123,0.08189864256861,0.14753745965056,0.16063267114632,0,0,0
Dsim\GD18602,FBgn0190124,0.14028716311293,0.7421796768871,0.37339407532355,0,0,0
Dsim\GD18603,FBgn0190125,0.95232830939106,0.30955826085575,0.33648892558131,0,0,0
Dsim\GD18605,FBgn0190127,0.84182328852862,0.03372092190935,0.26103031094826,0,1,0
Dsim\GD18606,FBgn0190128,0.43388068750835,0.26458802814891,0.01950014924219,0,0,1
Dsim\GD18607,FBgn0190129,0.49163794173302,0.82415713887823,0.25433870546801,0,0,0
Dsim\GD18609,FBgn0190131,0.26228802301565,0.44257097685086,0.04683615389299,0,0,1
Dsim\GD18610,FBgn0190132,0.20368230535858,0.04389174328873,0.35899233767065,0,1,0
Dsim\GD18611,FBgn0190133,0.81516664436696,0.36275509056998,0.34432809554971,0,0,0
Dsim\GD18612,FBgn0190134,,,,0,0,0
Dsim\GD18614,FBgn0190136,,,,0,0,0
Dsim\GD18615,FBgn0190137,0.89074765357478,0.58789790926438,0.0505060183918,0,0,0
Dsim\GD18616,FBgn0190138,0.69049756106625,0.9999999151571,0.95497766500683,0,0,0
Dsim\GD18617,FBgn0190139,0.04518227768745,0.66951173416944,0.46158893810819,1,0,0
Dsim\GD18620,FBgn0190141,0.0107088209894,0.46900647812967,0.83885226268128,1,0,0
Dsim\GD18622,FBgn0190143,0.01586357241821,0.08275077910741,0.00413252810949,1,0,1
Dsim\GD18623,FBgn0190144,0.77944162831671,0.20273181465416,0.73535564084311,0,0,0
Dsim\GD18624,FBgn0190145,0.22441379657328,0.00502682889588,0.4900654749901,0,1,0
Dsim\GD18625,FBgn0190146,0.51041135693143,0.9649996890688,0.27978923092832,0,0,0
Dsim\GD18626,FBgn0190147,0.02246869501053,0.00325334055907,0.00406889961404,1,1,1
Dsim\GD18627,FBgn0190148,0.62321400051121,0.00887436256418,0.77889428707571,0,1,0
Dsim\GD18629,FBgn0190150,0.84301089912215,0.94766274566491,0.45250434308665,0,0,0
Dsim\GD18630,FBgn0190151,,,,0,0,0
Dsim\GD18632,FBgn0190153,0.00721906636928,0.84082150942543,0.24170302402309,1,0,0
Dsim\GD18633,FBgn0190154,,,,0,0,0
Dsim\GD18634,FBgn0190155,0.56359778486226,0.66750358426355,0.66750358426353,0,0,0
Dsim\GD18635,FBgn0190156,0.20422162132068,0.94007475665095,0.87837377882291,0,0,0
Dsim\GD18636,FBgn0190157,0.32903257291153,0.37369967781616,0.37369967781616,0,0,0
Dsim\GD18637,FBgn0190158,0.55899494724564,0.98141518106141,0.99697209011358,0,0,0
Dsim\GD18639,FBgn0190160,0.19494173487279,0.90634937522919,0.15307363129088,0,0,0
Dsim\GD18640,FBgn0190161,0.8136085888684,0.58181055112546,0.11642358800252,0,0,0
Dsim\GD18641,FBgn0190162,0.27248289883163,0.21895012937717,0.98907345577229,0,0,0
Dsim\GD18643,FBgn0190164,0.11723410215249,0.04909666859099,0.53453807893897,0,1,0
Dsim\GD18644,FBgn0190165,0.63493200761244,0.39848834610744,0.18544073036621,0,0,0
Dsim\GD18645,FBgn0190166,0.2142758771215,0.92588912551963,0.37505499319928,0,0,0
Dsim\GD18646,FBgn0190167,0.38660555896833,0.48671256595209,0.43863448046717,0,0,0
Dsim\GD18647,FBgn0190168,0.86946066452046,0.35156320110923,0.99082171410386,0,0,0
Dsim\GD18649,FBgn0190170,0.82253339631689,0.94780684157182,0.90270293004091,0,0,0
Dsim\GD18650,FBgn0190171,0.98203060122431,0.73741086616644,0.20699245540876,0,0,0
Dsim\GD18656,FBgn0190177,0.74258955174879,0.92690372225559,0.93732263231989,0,0,0
Dsim\GD18658,FBgn0190179,,,,0,0,0
Dsim\GD18659,FBgn0190180,0.44872787314356,0.76029032126781,0.41396724232631,0,0,0
Dsim\GD18660,FBgn0190181,0.65981612948292,0.32931847281707,0.01155633559082,0,0,1
Dsim\GD18661,FBgn0190182,0.27519899407155,0.0595253436356,0.46827952153501,0,0,0
Dsim\GD18670,FBgn0190191,0.35350087084163,0.8891698980059,0.01596721757685,0,0,1
Dsim\GD18672,FBgn0190193,0.4664890159831,0.99957173541784,0.75328644104625,0,0,0
Dsim\GD18673,FBgn0190194,0.43096391587988,0.06822575246606,0.25802244318229,0,0,0
Dsim\GD18677,FBgn0190198,0.89879680431035,0.69704224652701,0.9813129896655,0,0,0
Dsim\GD18680,FBgn0190201,0.78000821411081,0.80409966403873,0.06821900830261,0,0,0
Dsim\GD18681,FBgn0190202,0.8961828197148,0.28708550826445,0.305660060078,0,0,0
Dsim\GD18682,FBgn0190203,0.01859626605873,0.91710838436799,0.05882227155534,1,0,0
Dsim\GD18685,FBgn0190206,0.26654379868445,0.23115437033039,0.04259218897413,0,0,1
Dsim\GD18687,FBgn0190208,0.07998710388438,0.00018792682747,0.40150481834414,0,1,0
Dsim\GD18690,FBgn0190211,0.71201247450774,0.48743728645294,0.30775932212096,0,0,0
Dsim\GD18691,FBgn0190212,0.2682411170745,0.0215300215517,0.24235645474526,0,1,0
Dsim\GD18693,FBgn0190214,0.05613635417649,0.22541950986175,0.84636701924504,0,0,0
Dsim\GD18694,FBgn0190215,0.92439430315359,0.67657088929065,0.96338438474549,0,0,0
Dsim\GD18700,FBgn0190221,0.88793832281066,0.29666087992487,0.40172066133909,0,0,0
Dsim\GD18702,FBgn0190223,0.72740410108793,0.98394542375766,0.82037970709563,0,0,0
Dsim\GD18705,FBgn0190226,0.53183982687099,0.27748661557414,0.00779742389927,0,0,1
Dsim\GD18706,FBgn0190227,0.81950557445701,0.75707675836574,0.11999207372734,0,0,0
Dsim\GD18708,FBgn0190229,0.00656629521562,0.86193109115369,0.74591379115751,1,0,0
Dsim\GD18709,FBgn0190230,0.05895917879038,0.04676824750572,0.41592470712933,0,1,0
Dsim\GD18710,FBgn0190231,,,,0,0,0
Dsim\GD18711,FBgn0190232,0.26383601073566,0.86777384217891,0.16784892425386,0,0,0
Dsim\GD18713,FBgn0190234,0.47167448826043,0.40191771296478,0.44577239547474,0,0,0
Dsim\GD18716,FBgn0190237,0.32903257291153,0.37369967781616,0.37369967781616,0,0,0
Dsim\GD18719,FBgn0190240,0.5379841515684,0.99456851780009,0.9134035650375,0,0,0
Dsim\GD18720,FBgn0190241,,,,0,0,0
Dsim\GD18721,FBgn0190242,0.33518714454887,0.00032491942891,0.43935912502956,0,1,0
Dsim\GD18722,FBgn0190243,0.21957742300898,0.36968174266847,0.50887889469314,0,0,0
Dsim\GD18723,FBgn0190244,0.43747034904493,0.70297841672547,0.73015037048702,0,0,0
Dsim\GD18724,FBgn0190245,0.00556349040913,0.90604599809638,0.13103342867357,1,0,0
Dsim\GD18725,FBgn0190246,0.52604096141325,0.02142068182611,0.068866578995,0,1,0
Dsim\GD18728,FBgn0190249,0.30706570785209,0.22929184800053,0.99155608574327,0,0,0
Dsim\GD18731,FBgn0190252,,,,0,0,0
Dsim\GD18732,FBgn0190253,0.00289596529437,0.14202509571566,0.93748527740019,1,0,0
Dsim\GD18733,FBgn0190254,0.00010206912894,0.24417899290749,0.61276455897863,1,0,0
Dsim\GD18734,FBgn0190255,0.09191798548345,0.92703488795452,0.04367868388915,0,0,1
Dsim\GD18736,FBgn0190257,,,,0,0,0
Dsim\GD18738,FBgn0190259,0.00216789072303,0.25020075162815,0.18975057412948,1,0,0
Dsim\GD18739,FBgn0190260,0.8605000262611,0.94861837721968,0.94861837721968,0,0,0
Dsim\GD18741,FBgn0190262,0.29750259377999,0.7685972824726,0.7625351104879,0,0,0
Dsim\GD18742,FBgn0190263,,,,0,0,0
Dsim\GD18743,FBgn0190264,0.56205326848532,0.45843339706409,0.24647953347756,0,0,0
Dsim\GD18745,FBgn0190266,0.58042489674243,0.81177779419266,0.95539624128179,0,0,0
Dsim\GD18750,FBgn0190270,0.01621248463071,0.40702253105095,0.00001245253585,1,0,1
Dsim\GD18751,FBgn0190271,0.95217128450195,0.86929802675423,0.47835794376045,0,0,0
Dsim\GD18752,FBgn0190272,0.23939191146536,0.49069484600135,0.03033475143453,0,0,1
Dsim\GD18753,FBgn0190273,0.47792448018901,0.0605843247556,0.38681520203079,0,0,0
Dsim\GD18754,FBgn0190274,0.94535870087807,0.01811561210179,0.07091068339808,0,1,0
Dsim\GD18755,FBgn0190275,,,,0,0,0
Dsim\GD18756,FBgn0190276,,,,0,0,0
Dsim\GD18758,FBgn0190278,0.32580973052292,0.34128487859897,0.02571482288314,0,0,1
Dsim\GD18763,FBgn0190283,0.85400150351625,0.32436074493369,0.89508667868912,0,0,0
Dsim\GD18764,FBgn0190284,0.19041552839752,0.72497598824338,0.79893685076342,0,0,0
Dsim\GD18765,FBgn0190285,0.10792804664773,0.64484839407896,0.36290357531262,0,0,0
Dsim\GD18767,FBgn0190287,0.0161398111197,0.86848721040617,0.70144006918636,1,0,0
Dsim\GD18768,FBgn0190288,0.71597677155827,0.9399328288046,0.86019649415143,0,0,0
Dsim\GD18769,FBgn0190289,0.591480896988,0.46455584862139,0.54783931847682,0,0,0
Dsim\GD18770,FBgn0190290,0.05625530335554,0.65891561160784,0.97694391990741,0,0,0
Dsim\GD18772,FBgn0190292,0.15486808920918,0.77676345740237,0.11196138163512,0,0,0
Dsim\GD18774,FBgn0190294,,,,0,0,0
Dsim\GD18775,FBgn0190295,0.85159082090429,0.03105814510607,0.99403819040009,0,1,0
Dsim\GD18781,FBgn0190300,0.81404478450017,0.56769547182416,0.63304768009455,0,0,0
Dsim\GD18782,FBgn0190301,0.2079202932855,0.01801589556396,0.09885734828765,0,1,0
Dsim\GD18783,FBgn0190302,0.32903257291153,0.37369967781616,0.37369967781616,0,0,0
Dsim\GD18784,FBgn0190303,0.03709097243111,0.81603269863038,0.17918408027773,1,0,0
Dsim\GD18787,FBgn0190305,0.765049526882,0.24526755202279,0.49086177518113,0,0,0
Dsim\GD18789,FBgn0190307,0.25570788807505,0.96323068861694,0.39926936390695,0,0,0
Dsim\GD18792,FBgn0190309,,,,0,0,0
Dsim\GD18793,FBgn0190310,0.76312325842442,0.95921377038596,0.77197359697398,0,0,0
Dsim\GD18795,FBgn0190312,0.66867348735447,0.86969217343492,0.41672396994653,0,0,0
Dsim\GD18796,FBgn0190313,0.80876551557048,0.52484654135523,0.67505270089809,0,0,0
Dsim\GD18797,FBgn0190314,,,,0,0,0
Dsim\GD18801,FBgn0190317,0.73176125561692,0.01276262308017,0.989933231266,0,1,0
Dsim\GD18803,FBgn0190319,,,,0,0,0
Dsim\GD18809,FBgn0190325,0.54446336181648,0.40161039256649,0.06902726789765,0,0,0
Dsim\GD18814,FBgn0190330,0.78355960577013,0.59992681165624,0.28221715691953,0,0,0
Dsim\GD18818,FBgn0190334,,,,0,0,0
Dsim\GD18821,FBgn0190337,,,,0,0,0
Dsim\GD18822,FBgn0190338,0.70603819051998,0.47421807823446,0.12233199117563,0,0,0
Dsim\GD18824,FBgn0190340,0.09599667688203,0.06847757874011,0.32320197990606,0,0,0
Dsim\GD18825,FBgn0190341,0.19015832270353,0.66234440809238,0.3461203362487,0,0,0
Dsim\GD18827,FBgn0190343,,,,0,0,0
Dsim\GD18828,FBgn0190344,0.2304019662549,0.16833182280665,0.39946738742453,0,0,0
Dsim\GD18830,FBgn0190346,0.59341866293985,0.1868069075869,0.27202473486421,0,0,0
Dsim\GD18831,FBgn0190347,,,,0,0,0
Dsim\GD18833,FBgn0190349,,,,0,0,0
Dsim\GD18834,FBgn0190350,0.77791843893419,0.06003814878911,0.5579155934994,0,0,0
Dsim\GD18835,FBgn0190351,0.7061010336981,0.4226663601818,0.67481075670141,0,0,0
Dsim\GD18838,FBgn0190353,0.32903257291153,0.37369967781616,0.37369967781616,0,0,0
Dsim\GD18839,FBgn0190354,0.05348036856855,0.67021595785363,0.49553934277141,0,0,0
Dsim\GD18841,FBgn0190355,0.55857268706542,0.52747436074544,0.17829852760966,0,0,0
Dsim\GD18843,FBgn0190356,0.93221202111351,0.36095367569019,0.21738296854342,0,0,0
Dsim\GD18845,FBgn0190358,0.19747190683014,0.12210446886511,0.67709809542155,0,0,0
Dsim\GD18846,FBgn0190359,0.06744877670552,0.22007013214355,0.62957653469154,0,0,0
Dsim\GD18852,FBgn0190365,,,,0,0,0
Dsim\GD18854,FBgn0190367,0.86433976338933,0.54815689205139,0.0188676100419,0,0,1
Dsim\GD18855,FBgn0190368,0.47403602258666,0.71697642681034,0.08313327947678,0,0,0
Dsim\GD18856,FBgn0190369,0.15900141685109,0.24190810334831,0.31670668905018,0,0,0
Dsim\GD18857,FBgn0190370,0.00125120818472,0.56824631332435,0.95901941380306,1,0,0
Dsim\GD18858,FBgn0190371,0.32903257291153,0.37369967781616,0.37369967781616,0,0,0
Dsim\GD18862,FBgn0190375,0.11809138465942,0.33610164931299,0.64860053419549,0,0,0
Dsim\GD18867,FBgn0190379,0.67313955671119,0.1962389578127,0.03384824552682,0,0,1
Dsim\GD18868,FBgn0190380,0.76641975822001,0.03176282928125,0.41516383638801,0,1,0
Dsim\GD18869,FBgn0190381,,,,0,0,0
Dsim\GD18871,FBgn0190383,0.99655590709502,0.59289747573048,0.98292325756322,0,0,0
Dsim\GD18872,FBgn0190384,0.72069433836828,0.1096490823234,0.47546965469974,0,0,0
Dsim\GD18873,FBgn0190385,0.93723618449529,0.95140076452924,0.24671479924925,0,0,0
Dsim\GD18874,FBgn0190386,0.93574692588417,0.98319469287139,0.84620734777601,0,0,0
Dsim\GD18876,FBgn0190387,0.81319145687702,0.02599224208207,0.68965971022028,0,1,0
Dsim\GD18878,FBgn0190389,,,,0,0,0
Dsim\GD18880,FBgn0190391,0.69818646469144,0.08694078167576,0.7721841463689,0,0,0
Dsim\GD18883,FBgn0190394,0.45156775239702,2.2999261297891E-7,0.71531309641966,0,1,0
Dsim\GD18885,FBgn0190396,,,,0,0,0
Dsim\GD18891,FBgn0190402,0.56359778486226,0.66750358426355,0.66750358426355,0,0,0
Dsim\GD18892,FBgn0190403,0.01860358797603,0.01529174519083,0.41903201340559,1,1,0
Dsim\GD18893,FBgn0190404,0.26314328408302,0.24273277630063,0.39510692698774,0,0,0
Dsim\GD18895,FBgn0190406,0.7828341130505,0.0704839521933,0.02200627138362,0,0,1
Dsim\GD18898,FBgn0190409,,,,0,0,0
Dsim\GD18902,FBgn0190413,0.97998144273428,0.70419030957215,0.00291343395122,0,0,1
Dsim\GD18903,FBgn0190414,,,,0,0,0
Dsim\GD18904,FBgn0190415,,,,0,0,0
Dsim\GD18905,FBgn0190416,,,,0,0,0
Dsim\GD18906,FBgn0190417,0.77051966420362,0.17697412058241,0.49984907792467,0,0,0
Dsim\GD18907,FBgn0190418,,,,0,0,0
Dsim\GD18909,FBgn0190420,0.32903257291153,0.37369967781616,0.37369967781616,0,0,0
Dsim\GD18910,FBgn0190421,0.62296027890768,0.13010369920074,0.05251927056853,0,0,0
Dsim\GD18915,FBgn0190426,,,,0,0,0
Dsim\GD18916,FBgn0190427,0.15830480928336,0.97042068529593,0.10440638666318,0,0,0
Dsim\GD18917,FBgn0190428,0.28161649905686,0.51249937474995,0.75614910056379,0,0,0
Dsim\GD18919,FBgn0190430,0.52411864955407,0.03050841721052,0.07002557220908,0,1,0
Dsim\GD18920,FBgn0190431,0.27405625866049,0.97062380989215,0.49596483878011,0,0,0
Dsim\GD18921,FBgn0190432,0.30273693337768,0.69645231701078,0.96271279579306,0,0,0
Dsim\GD18923,FBgn0190434,0.6009388991963,0.08732824389589,0.47023718485733,0,0,0
Dsim\GD18924,FBgn0190435,0.12618015898112,0.2096380183743,0.88662545099168,0,0,0
Dsim\GD18927,FBgn0190438,0.45889891130966,0.40643457455072,0.99452036073949,0,0,0
Dsim\GD18928,FBgn0190439,0.06148337038871,0.74844961831035,0.90621101749332,0,0,0
Dsim\GD18929,FBgn0190440,0.67279886525479,0.69668235184351,0.01786801800555,0,0,1
Dsim\GD18932,FBgn0190443,0.14198259478334,0.40212716672899,0.95534988906933,0,0,0
Dsim\GD18934,FBgn0190445,0.7347550621859,0.85211648596375,0.85211648596375,0,0,0
Dsim\GD18937,FBgn0190448,0.05288477095189,0.33166524348478,0.05265045903163,0,0,0
Dsim\GD18939,FBgn0190450,0.1328627405398,0.35593034142531,0.15388487780702,0,0,0
Dsim\GD18941,FBgn0190452,0.03324663281613,0.0706865359844,0.00872633459063,1,0,1
Dsim\GD18942,FBgn0190453,0.80990745007273,0.57493532516723,0.42622541546692,0,0,0
Dsim\GD18943,FBgn0190454,0.99803746295864,0.19002094969795,0.96566758814563,0,0,0
Dsim\GD18945,FBgn0190456,0.32903257291153,0.37369967781616,0.37369967781616,0,0,0
Dsim\GD18947,FBgn0190458,0.11097775018679,0.99686784559571,0.54983592142338,0,0,0
Dsim\GD18948,FBgn0190459,0.92424064089511,0.31198783877517,0.0429387380219,0,0,1
Dsim\GD18952,FBgn0190463,0.32576751370564,0.99243936735219,0.21063042923393,0,0,0
Dsim\GD18953,FBgn0190464,0.32903257291153,0.37369967781616,0.37369967781616,0,0,0
Dsim\GD18954,FBgn0190465,0.02341604483245,0.6384424038585,0.72063081933933,1,0,0
Dsim\GD18956,FBgn0190466,0.00039339410306,0.0597620493095,0.26799878042128,1,0,0
Dsim\GD18958,FBgn0190468,,,,0,0,0
Dsim\GD18959,FBgn0190469,,,,0,0,0
Dsim\GD18961,FBgn0190470,0.91249709349561,0.02775380673664,0.51611263436014,0,1,0
Dsim\GD18962,FBgn0190471,0.67295442726666,0.09999708258441,0.96554937927217,0,0,0
Dsim\GD18964,FBgn0190473,0.37169376003652,0.0175620411091,0.34329340279093,0,1,0
Dsim\GD18965,FBgn0190474,0.84085994349479,0.21313853958209,0.18796888709075,0,0,0
Dsim\GD18967,FBgn0190476,0.98049528902161,0.55495167014697,0.4158868172149,0,0,0
Dsim\GD18968,FBgn0190477,0.20402782412481,0.0014864707738,0.94316830359844,0,1,0
Dsim\GD18970,FBgn0190479,0.57229156301223,0.24473122899196,0.85359347711368,0,0,0
Dsim\GD18971,FBgn0190480,0.66034074625215,0.99438809532308,0.16203372612376,0,0,0
Dsim\GD18973,FBgn0190482,0.9848697281041,0.9964697618305,0.37810923763932,0,0,0
Dsim\GD18975,FBgn0190484,0.21195411982076,0.14325968195678,0.19436666295006,0,0,0
Dsim\GD18976,FBgn0190485,,,,0,0,0
Dsim\GD18977,FBgn0190486,0.32903257291153,0.37369967781616,0.37369967781616,0,0,0
